col,row,snr
3.500000000000000000e+01,1.550000000000000000e+02,1.316719695228607989e+01
2.850000000000000000e+02,9.100000000000000000e+01,8.958305873539984532e+00
1.150000000000000000e+02,2.200000000000000000e+01,9.755171419724247173e+00
8.800000000000000000e+01,1.120000000000000000e+02,9.384828825741243108e+00
1.000000000000000000e+02,1.660000000000000000e+02,8.893677021595195242e+00
1.290000000000000000e+02,8.000000000000000000e+00,1.096009798114234890e+01
6.600000000000000000e+01,1.980000000000000000e+02,8.624425765274956746e+00
2.740000000000000000e+02,4.000000000000000000e+01,7.668865226919908018e+00
7.800000000000000000e+01,9.500000000000000000e+01,1.100812549145132380e+01
1.460000000000000000e+02,3.000000000000000000e+01,9.521589101927666832e+00
2.400000000000000000e+01,3.000000000000000000e+01,1.093596859129674037e+01
1.370000000000000000e+02,1.060000000000000000e+02,9.913152399621401045e+00
2.860000000000000000e+02,1.710000000000000000e+02,7.310685779117328309e+00
1.410000000000000000e+02,1.900000000000000000e+02,1.213285238734174420e+01
1.450000000000000000e+02,7.400000000000000000e+01,1.037635496666427137e+01
1.780000000000000000e+02,2.500000000000000000e+01,7.306304059579539434e+00
2.610000000000000000e+02,3.500000000000000000e+01,8.753657443313093367e+00
4.500000000000000000e+01,1.610000000000000000e+02,5.168013247770997687e+00
1.780000000000000000e+02,1.220000000000000000e+02,1.124000748088927359e+01
1.000000000000000000e+02,1.050000000000000000e+02,9.664058188766608382e+00
2.260000000000000000e+02,2.800000000000000000e+01,8.083002145806670313e+00
2.600000000000000000e+01,1.310000000000000000e+02,9.990004416638587514e+00
7.200000000000000000e+01,1.850000000000000000e+02,8.977506601425734090e+00
8.100000000000000000e+01,2.500000000000000000e+01,1.062713550640433269e+01
2.340000000000000000e+02,4.000000000000000000e+01,1.460881316977437194e+01
1.140000000000000000e+02,7.400000000000000000e+01,1.021827264586793405e+01
2.900000000000000000e+02,1.150000000000000000e+02,9.884642086191664845e+00
1.220000000000000000e+02,9.900000000000000000e+01,1.148733989377231879e+01
2.680000000000000000e+02,3.000000000000000000e+01,1.364379132876925915e+01
1.710000000000000000e+02,1.210000000000000000e+02,1.171107239437683845e+01
2.670000000000000000e+02,7.400000000000000000e+01,1.071332902815119503e+01
3.900000000000000000e+01,8.100000000000000000e+01,1.125868877227402542e+01
4.400000000000000000e+01,8.800000000000000000e+01,1.090204177375344585e+01
2.680000000000000000e+02,1.000000000000000000e+02,1.305768608536638986e+01
2.510000000000000000e+02,1.770000000000000000e+02,1.048325564107262409e+01
2.590000000000000000e+02,1.710000000000000000e+02,9.202666700210322404e+00
2.760000000000000000e+02,8.700000000000000000e+01,1.112217680670898723e+01
1.790000000000000000e+02,1.670000000000000000e+02,9.985812660755660986e+00
1.180000000000000000e+02,7.300000000000000000e+01,1.139015664736027844e+01
2.510000000000000000e+02,7.600000000000000000e+01,1.430779426228504647e+01
2.430000000000000000e+02,1.330000000000000000e+02,1.313286051230050155e+01
1.690000000000000000e+02,7.200000000000000000e+01,1.034986993023155222e+01
2.940000000000000000e+02,1.100000000000000000e+01,8.629387916018963267e+00
6.300000000000000000e+01,5.200000000000000000e+01,7.906954203610917276e+00
1.130000000000000000e+02,1.720000000000000000e+02,1.219435780157771632e+01
2.350000000000000000e+02,5.600000000000000000e+01,1.044075133024067092e+01
1.420000000000000000e+02,1.500000000000000000e+01,1.218872975154313210e+01
1.030000000000000000e+02,1.640000000000000000e+02,7.826506949018266823e+00
2.350000000000000000e+02,6.100000000000000000e+01,1.016169833764804586e+01
2.880000000000000000e+02,1.510000000000000000e+02,7.725096419543886483e+00
1.370000000000000000e+02,1.220000000000000000e+02,8.160945557889563773e+00
8.900000000000000000e+01,2.300000000000000000e+01,1.415103075425246715e+01
7.300000000000000000e+01,1.180000000000000000e+02,9.179701489989858132e+00
1.460000000000000000e+02,1.660000000000000000e+02,1.219856730090935315e+01
1.900000000000000000e+02,1.350000000000000000e+02,9.384165143651378216e+00
2.580000000000000000e+02,1.310000000000000000e+02,1.111661639240724320e+01
1.950000000000000000e+02,9.900000000000000000e+01,1.099880375455083126e+01
1.090000000000000000e+02,1.150000000000000000e+02,1.268424240483602006e+01
2.400000000000000000e+01,1.810000000000000000e+02,1.139005434385031634e+01
1.800000000000000000e+02,1.080000000000000000e+02,6.437023820706329502e+00
2.050000000000000000e+02,4.900000000000000000e+01,1.031858000140443643e+01
6.200000000000000000e+01,7.000000000000000000e+01,5.513707553327539479e+00
1.570000000000000000e+02,9.400000000000000000e+01,1.043499198250309767e+01
8.500000000000000000e+01,1.560000000000000000e+02,8.884959015071583366e+00
2.070000000000000000e+02,3.200000000000000000e+01,8.062688750488108624e+00
1.440000000000000000e+02,1.500000000000000000e+01,7.623164436863115512e+00
9.700000000000000000e+01,5.600000000000000000e+01,8.967833696210735894e+00
1.510000000000000000e+02,7.800000000000000000e+01,6.222904558797447194e+00
1.040000000000000000e+02,1.900000000000000000e+02,1.063312314013252546e+01
4.500000000000000000e+01,1.190000000000000000e+02,8.681857494612138737e+00
1.380000000000000000e+02,8.300000000000000000e+01,9.054085822005498940e+00
2.210000000000000000e+02,1.580000000000000000e+02,1.223430485282863422e+01
1.910000000000000000e+02,1.170000000000000000e+02,9.341106509278921166e+00
1.150000000000000000e+02,1.720000000000000000e+02,9.320281354424706066e+00
6.800000000000000000e+01,1.770000000000000000e+02,1.128765273823146131e+01
2.640000000000000000e+02,1.730000000000000000e+02,1.231845128770167186e+01
7.200000000000000000e+01,1.420000000000000000e+02,1.194485653485823207e+01
1.410000000000000000e+02,5.200000000000000000e+01,9.865192641822007502e+00
2.130000000000000000e+02,1.480000000000000000e+02,8.228755687297201860e+00
1.980000000000000000e+02,1.010000000000000000e+02,6.396955346178200941e+00
4.100000000000000000e+01,7.700000000000000000e+01,1.235590138404909410e+01
8.200000000000000000e+01,6.100000000000000000e+01,8.458289145356825856e+00
2.420000000000000000e+02,5.100000000000000000e+01,9.800061182394127712e+00
6.100000000000000000e+01,3.000000000000000000e+01,1.020694812434873278e+01
2.330000000000000000e+02,1.680000000000000000e+02,1.045204688033479812e+01
1.620000000000000000e+02,1.240000000000000000e+02,8.618331051716198843e+00
2.200000000000000000e+01,1.130000000000000000e+02,1.188256826488269269e+01
1.600000000000000000e+02,1.580000000000000000e+02,1.076342467712132311e+01
8.700000000000000000e+01,2.300000000000000000e+01,9.590865358001744667e+00
1.080000000000000000e+02,7.800000000000000000e+01,6.967717167637852427e+00
3.300000000000000000e+01,1.680000000000000000e+02,7.530464076231438320e+00
2.430000000000000000e+02,5.200000000000000000e+01,7.599849738886799599e+00
1.880000000000000000e+02,6.500000000000000000e+01,8.747292369769732900e+00
6.800000000000000000e+01,1.970000000000000000e+02,1.071585863180452236e+01
1.110000000000000000e+02,1.390000000000000000e+02,8.073209349273955837e+00
2.750000000000000000e+02,1.370000000000000000e+02,1.092452290559320005e+01
1.000000000000000000e+01,1.560000000000000000e+02,9.988996188351013217e+00
1.830000000000000000e+02,1.260000000000000000e+02,1.261708753355072687e+01
1.440000000000000000e+02,8.100000000000000000e+01,9.258293785373915341e+00
5.500000000000000000e+01,2.140000000000000000e+02,1.450894088732222365e+01
